"V1" "V2" "V3" "V4" "V5" "V6" "V7" "V8" "V9" "V10" "V11" "V12" "V13" "V14" "V15" "V16" "V17" "V18" "V19" "V20" "V21" "V22" "V23" "V24" "V25" "V26" "V27" "V28" "V29" "V30" "V31" "V32" "V33" "V34" "V35" "V36" "V37" "V38" "V39" "V40" "V41" "V42" "V43" "V44" "V45" "V46" "V47" "V48" "V49" "V50"
"35" 1078.22601216534 1067.8824824051 1100.65642018266 1120.73504052602 1056.55962657845 1143.58020815975 1262.23726997808 1144.3412107472 1098.53433467975 1292.98321566697 1146.64406144179 1093.55291041187 917.876604790228 1110.20143476319 1140.69045020268 1309.61014639791 1025.44068812646 889.227763687569 1104.53702857206 985.914475649161 1115.04879139528 1211.10821215826 1157.60838113285 1013.43069714169 1161.18490670635 1266.66601499734 1259.56937744663 1070.90774503324 1207.83578633982 1330.00735517147 1079.31413739838 1050.64294209233 888.50621132937 1107.99646839123 1177.85826237256 1223.14322657765 1071.83521618532 1262.11061711838 1058.05325259155 1204.35515962218 1205.16390542354 1090.26810961139 1207.77516098805 1095.56633147266 836.655818007965 1154.61979882755 1008.61511730056 1324.3736388543 935.490141277424 1001.5278363566
"36" 1109.25262910192 971.919560791211 1151.53927706993 1110.1274137846 1216.40791267357 1119.5722257251 1289.34354088744 1111.72818171236 1124.88677525617 1331.6946425635 1043.92465665871 931.823812391214 1280.07768136564 1061.16490303695 940.010505059623 1044.34159046026 1069.11644979997 1061.75048497241 1423.77987517147 1177.46685184269 977.296645413936 1176.50645200306 1380.46617545407 992.398783587791 1138.70811692994 1051.69609203132 1100.96237395159 1101.95790739584 1408.21962037152 1043.65803432112 1027.85745155778 1391.96003447646 1013.65666918659 1325.88020894243 1157.46426553959 1040.3724266194 970.654735157236 1323.16139125557 1029.40394448823 1066.36628828271 1256.20535584532 1165.39563308104 1087.35051115051 1076.2106939525 1170.79055081085 1112.80969423072 1167.96742074361 1310.4402726293 1184.72456490725 1065.84312307066
"37" 1178.04775685958 1215.78060622627 1018.52659386216 956.492297741517 1311.17335647862 1189.88534247243 1309.22731037942 1009.55947144203 1135.46513303522 862.403162903879 1090.78474798371 1115.11225032243 1060.42707189955 1050.87667165022 1229.97916033314 988.041619297165 1172.95449114386 1047.49575906399 943.579393076591 1028.33761468856 1211.89368012014 1001.9672957371 1301.49811881841 1441.30571693955 1039.69296419876 981.469467431545 1041.10782960834 1132.14736566064 1299.88109739125 1142.6137569154 1169.93491463193 1082.52707934475 1129.82821921244 1050.60943012649 1183.56674368463 1149.92267372659 1061.60117034522 1196.08209469066 1084.78862214665 1263.97451585213 1129.41653184306 1226.4017290256 1284.60353422882 1244.89242817178 1100.025069405 1283.57204247299 953.232661537881 1277.98495185245 1120.41039322567 876.471011183766
"38" 1168.74589746213 1228.9137019219 1195.42550922602 1015.84421373219 1378.41980223909 1189.4266452314 1152.24462534087 1169.21351566369 1393.51644739381 1062.54942014529 1001.19882168347 1181.48819640971 1220.75370942985 1063.35048573742 1024.84055388141 1173.00202094673 1207.43277918834 971.76200729819 1224.11160513764 1020.13371217825 1350.31283693856 917.205485321535 1435.04300175367 1254.77750058069 1291.02642686619 1021.75711720062 1154.63675132683 1346.70626486355 1164.55841885202 1315.23754256662 1184.9259315558 1019.30778990593 876.617690246412 893.294710028392 1232.07291845806 1264.98916261009 985.676829154005 1186.11818518735 1050.12792913741 1217.3034129174 1327.31019439223 1032.1524091074 1103.16694389566 1104.9792442514 1010.27988530219 1470.83586894761 905.303639891971 1018.02869487392 921.472268828792 1011.92783157815
"39" 980.086205178447 998.678016314799 1053.43756276318 1022.14094141188 1196.44446414667 1119.1804787114 1243.67765120184 1135.63804394333 1021.37490071012 1008.48536065926 1119.64687627609 799.041656842992 969.87259060662 1183.13342699065 1249.39554733569 1282.20063119244 1085.83031567559 958.14198698606 906.904829784996 1196.24548923983 1271.3521183408 1056.77460661805 982.492852271424 1131.61911618623 1329.18097198123 1035.29719940154 1222.12832912606 1365.33445626457 1298.71600161987 1132.14645519402 1209.86507092147 988.476791201043 967.922219268226 1183.15260279095 1359.15163594651 1230.58387205238 1143.46957251543 1191.39084025638 1098.3983442873 1006.23094504419 1183.58993121371 1183.91343691099 1216.15815588624 1237.22655664831 1105.442533721 1175.48578575215 1108.65348441207 954.462771946713 1030.26611763713 929.460642445258
"40" 1024.37803322362 838.881638247491 1246.67874155828 1335.00756486091 1128.18480046922 1214.77300502482 1206.44611547495 1043.44024505736 1032.41976995037 1029.93920281607 1144.46299228748 1277.6938665866 1165.81946723245 1195.29037373713 1011.79017779226 1167.39246466525 1299.86696789737 1118.6642511058 1229.91928162606 1140.94939567766 1181.95341114978 995.162011777326 1107.29478989516 1004.33704460694 1234.43346540079 1239.21482968314 1179.26748680449 1103.32980786163 987.35794091172 1222.72371643263 1241.92041981867 1184.00121614093 1073.46891466621 808.055479944733 1087.73777367203 970.194445634175 1160.58581222792 1071.26829818892 1256.34543133733 1022.18973523291 1118.35795020318 926.038768708026 1227.15273142883 1005.05602895867 1151.97585013511 1009.57795445389 1164.37796830728 1152.66472290527 1321.83586085015 1145.19624836554
"41" 1165.84371566879 1262.02234611184 1083.71289771827 1002.13431273496 1158.41959712686 1091.83719351626 1170.30898700617 1371.3656952278 967.21746787923 950.991534048912 1125.51736078555 944.432712251303 968.162432533748 1155.41642185377 973.696399425664 1183.17967952998 940.819096021245 1064.64739182177 1193.38480783961 1173.05998315308 1178.47411491863 866.385921118508 1096.88981014908 1017.04766248511 1158.66599733564 906.073810470453 933.122391639201 1146.12811173222 1100.0046372234 1229.09727198422 1053.40064367239 1195.08466843804 667.561210209853 1083.75127319186 1206.36769201745 954.952906669698 915.797614072191 939.202575451849 1030.82641479413 1133.22782782551 1206.16432298709 1161.72695295296 992.092448030209 1247.06910372056 1000.44367247591 1083.06548043289 1067.6257501681 1142.16070771481 1178.81530780862 1191.2508648405
"42" 1075.85890344554 1090.07098567428 1033.53137253079 1261.25138722517 986.757725890369 1116.70586585244 1121.08351614606 994.94714202224 1189.72695296546 1051.2782092579 1069.05725527622 1083.11961706171 1030.81475235234 1009.74659184525 1138.02756924582 1244.43169399503 1034.13133744792 1216.1948375194 1003.30840524042 1139.43118121008 1151.05978984603 814.679144161988 1159.89018153776 1146.34246330259 1096.47475677997 1218.71492015044 1325.817261091 1008.76965543133 1062.73816823652 1063.65122054502 1215.30220073178 1024.20662082427 1137.37801193575 1007.00810640365 1233.30785187951 983.500686060884 1105.40172353648 932.551276793985 1376.72888632176 850.642844138958 1050.99957364642 1108.03562683359 1016.95787110298 1177.92059808235 1077.65356094097 1082.33302903514 1262.99515364153 1341.97351163691 1387.85765823437 1069.96935393469
"43" 854.105223367331 1321.40868654896 1124.1802096322 1011.52970358366 1142.68285580304 1043.13768132207 1094.68417351409 868.070515944451 898.471020904896 974.419721761897 1237.32134607038 1272.00849988509 1127.42608725527 950.622957189713 1239.07050949249 1457.96053954848 1160.48063447213 1271.02254404945 1132.87531683217 1017.3743452419 1325.16945492006 1041.60592316917 1046.16423989496 1096.41576167784 957.686666636569 956.46850043127 1243.24299535213 1064.1223621626 1239.28700326807 1071.50191906775 1239.82347837994 1146.26667709995 1186.65780262838 1139.6674281036 971.553418588699 1111.14939367509 999.193695953404 1197.25616980635 847.40017249966 1188.02295012597 1134.01531214749 973.68189021731 1039.06289295016 1109.24067522515 1054.20164416778 1086.80076712229 1237.19294538943 1104.16989584524 1143.85315066629 965.199588605989
"44" 1157.53568066756 1222.62858066423 969.220669039142 1160.5579142954 1086.97444813136 1144.29222505811 1109.28458972264 1047.95207771626 1055.6974016376 932.619556339049 1088.36115714246 1167.16009303025 1142.64435997967 1104.69724547816 1134.23662260405 1029.54983261894 907.256064132294 1169.69887415141 807.4759491087 1439.49731013724 1150.88410090158 1103.34321920041 1291.48496745243 1156.58443344379 962.555474119171 1216.23621785005 1199.91334399053 1217.93077482593 1161.61041002426 1122.61530923999 1230.94076766103 1266.54204931808 949.312927306293 707.87785782033 1282.3886819822 971.430894854739 1205.94726906211 1059.74710986317 1154.26603280707 924.450517277455 972.07963028155 1085.85507864623 1201.56547179426 886.534659924902 1387.56010781847 1051.57582612812 1085.00356220119 1069.5303622655 996.193392706796 1006.46565817707
"45" 873.048454941862 1124.22765382834 1043.13141143309 861.654914182625 1072.98421774776 1197.77382125782 1315.10091602203 1072.52290267273 868.99799582575 836.504266247149 1062.92383839988 722.841942519585 1024.86019148468 1098.70935058795 1073.65224992991 1461.05394651689 1195.36329858593 1416.73355698287 1290.5548280442 1328.29486306195 1072.47044775498 1269.15083485754 1070.44921421894 883.192484515775 948.915251407075 1073.92884144385 1115.18020818069 1253.55841830299 1031.74099783522 1064.89885549232 1190.29936325867 1022.88758975226 1013.27044527828 1141.90822363118 1018.64494510776 1058.0514986669 1312.98071262752 1169.97112749287 1155.66648049149 1084.65531112518 1129.30159743332 820.370945451181 1066.21192276907 1141.73673483574 1151.02640028993 1206.51249850071 993.987971106316 1233.57828282745 1217.89917135617 1078.50200092113
"46" 1142.88958896456 1106.74195941388 790.717424874697 1101.30286209734 1132.25334058083 1123.6340015375 984.815625959688 1059.41536773955 1145.5538818137 932.441557367175 1169.46302606574 1050.14465980941 1196.4939682109 968.291323817761 1230.14603257153 1226.09621531411 1194.74115299471 983.372571545052 886.782761290765 1276.97144799006 995.734372644905 1013.26692713898 1158.4968941369 1072.09417834763 708.633511449495 1282.97081416895 1247.66465761583 1131.22866015872 987.714470207477 1151.36440164526 1257.01893960581 1234.5977104816 1013.67342984715 1171.68103763629 1286.27015838702 901.265536392084 1180.87045370899 1133.45381913589 904.974490378602 954.190904808016 1087.78042813182 1023.30172434405 1150.95975554725 1016.15263130326 1093.9430581925 1347.71157325277 1236.65254285051 995.351928557133 1141.97847237513 1307.86021076833
"47" 786.729551034838 981.648101300655 937.798701062783 1192.08368537564 1006.0711849754 1106.31947404781 953.672105628309 1133.97547761805 878.675415883781 1198.83108733431 903.805937902483 1059.29547449078 1175.43258985802 995.824012974968 965.060620108864 1024.15660484774 1323.41814460155 1084.01450237842 1193.03304143565 1041.56504069146 1206.26691131194 1128.76244435654 1030.6952505548 1012.96703109565 1041.79272930516 1212.14643666257 1240.43023005244 1229.19941634653 1086.23718278638 1019.0914920313 962.573524021947 1132.99962110216 1043.15403364079 1209.39021590345 1115.0649918446 846.009888802453 987.66905791724 1145.20810359088 834.405502715599 1126.67298174245 1084.69856876767 1149.03834494337 1151.16725381809 971.019046284047 1137.99515848403 750.416774929081 1223.85078567774 1285.39608799063 1131.82826713766 1240.43013765482
"48" 1207.87671424676 1080.31826147074 1038.09544401509 1304.50560469622 1196.2532919775 1368.87860282153 878.931879887529 1104.20795691962 1135.35429328094 1148.06318642764 1338.67034088283 1188.0091007086 1158.4494973602 1362.09745030335 1117.3413166798 1170.52651480042 1447.72804732741 1266.19411755039 1051.42744372928 1248.21663992016 1044.34261629567 1110.77165941406 1254.56185117557 1066.5193895183 836.16703762592 1400.33854556735 1336.06408880088 1400.47029945356 975.315330928547 1223.32262898513 1162.62958453918 904.000415641595 989.95598125309 973.301652546527 1134.69362983805 749.540052305558 1361.39357049831 1156.83181917638 1143.14463187283 1016.75831040186 905.036479883718 1033.01580320514 1266.12699399634 1184.42883725154 1154.49980236084 1327.67752265842 1001.6940724871 1111.65262658687 1194.64934589889 1212.2402527246
"49" 1037.67628181247 989.360620027757 1101.44814351821 1277.14144148035 1143.76138470791 999.159215927958 1139.90639686799 990.35776280635 1000.06869235695 982.585896152065 1421.0783258519 950.652831160156 990.740522826794 1053.46243690139 726.60219242233 968.544814893487 1244.47324036352 775.553256812 1051.18139097294 1155.04919958531 1055.25130350417 1047.92682162864 1082.91864529659 1149.09742335479 1162.68705505386 1171.53640681504 1075.91727961742 1075.03738402196 1040.54906949369 921.831612812136 899.268808460987 1169.63331480895 1118.05481299667 963.762136619034 1086.70183153778 1083.74331617857 1229.60753669055 1200.88086665033 1189.69555552669 838.613069073358 781.834270023575 1331.86853558732 889.467570481972 1014.72708439953 1189.153471881 1073.54809832596 1228.02645643776 1176.82358523943 1163.88944187162 1102.17129588547
"50" 1021.43292564368 933.814287672218 901.734536372673 979.822152657518 1125.63874505692 1120.9256960536 1038.12665503036 1052.60348672633 1071.64396135672 1223.44152759542 892.311625329997 1134.12598265757 997.292463466597 1414.41147023767 1140.61872243395 1171.4353704681 1299.09107917138 1182.21088909387 1026.25886127928 1104.61039913209 984.439895420195 1159.29919453784 1060.0552641755 1330.80024156733 1138.91409312028 1043.94322900989 1233.26105795676 1471.65960217534 1234.85617140386 1091.01055598432 1194.49032010293 1224.80222311638 1025.20102702376 1289.00251203953 1100.88000039792 1035.25195349298 1185.02462202728 909.668009023274 1074.9401541964 1182.00104125313 965.578089438052 1421.98758687742 1317.10008788533 1202.09712239977 1191.45749946083 1002.00902588253 1053.33295843957 940.542601077074 1070.71361532082 1101.56842054567
"51" 1297.43927486821 1181.91159891022 1034.92423331889 1166.61029392922 1263.3270111517 1198.66937588727 1276.93500524276 1164.70551494712 942.609055135096 1224.7716849595 1141.4549035368 1262.00021008062 1057.63004177881 1229.38462545782 892.846093558445 1039.0641816495 1147.20216920121 873.042639108051 1286.9679781369 1153.35355544233 1096.32751628034 1189.73260741121 1239.16085161591 1035.34004999911 779.631453702627 921.06700290935 1023.77654164966 1383.49874118123 1158.97898493641 912.754350570172 1136.57002715611 1282.35493068016 863.778277144613 1014.78664508609 908.30734310862 1105.12030560276 1152.09126904619 1265.05495917676 1208.37237730952 1095.32837165889 1121.95007690742 1106.54356191093 1177.45474391953 1076.62553977146 1013.68558275085 993.286636114117 874.811657994608 936.211528249156 811.904844758714 1020.06874644133
"52" 1409.89142512547 1136.47533449663 1016.20685547028 1174.31421088089 1232.87131672881 1167.64966836829 1267.54197815553 1118.16621295415 1183.67935390085 1190.67251473239 1260.60555522566 984.891244584156 1145.68948070657 1220.71651894142 1193.07171388866 1111.10300836489 1233.79644320884 1245.35125322373 1100.05923802845 1351.15532750888 851.914891228557 1278.20659422353 1207.03133260168 1020.3993245943 1002.28526928566 1070.3021477476 1089.43694513122 1147.73110700462 1127.96273144591 889.026415594969 1018.4856151932 1155.82235479881 1196.17123878473 934.779727540702 1003.85150744893 1113.40518450366 984.750858517764 1298.80543265303 950.771699962666 1250.86213797709 1153.27256165481 1219.91344800014 914.818789970203 963.193531994457 1134.03488412017 1092.01565274299 1121.38597207879 1034.5664205126 982.21296363558 1033.63044156302
"53" 1040.41922597567 882.288508076873 1209.23967843732 1186.45596528422 1106.58013282785 1268.7317470489 968.335139577499 1213.0354415282 1015.89637427471 1052.70835957633 1056.23988923933 1036.20027757325 1140.9577485435 1378.79478372144 1050.31894732079 1220.18586614975 1132.48993410246 986.556709374374 1358.82419184233 1281.80018787293 1044.26997640763 1327.5418409388 976.917406847633 1185.69540377128 1010.38663901984 939.58650070103 995.380612714905 1157.89646733404 1128.63710760684 1005.72976125551 1234.42218168844 1108.42879655163 1076.67498398672 1074.90520025203 1104.67885330668 913.523581999681 1332.20386925283 1306.75867650219 1409.05452023085 995.429030297007 1025.1681595562 1088.79701910808 945.028985376564 1149.84139951101 1272.50991554541 949.963514709461 1219.15518517085 1085.23750406652 1210.48073428699 870.647425250124
"54" 1267.33433962796 1158.55347135717 1273.77646416902 1250.08321287168 1124.14709242293 975.142503388804 1102.24189435007 1219.80987624745 1166.52610892374 1083.6660186908 1237.77948453995 1072.8986978665 1065.43262228056 1337.96052497141 1091.47990549853 1271.51477623475 1121.22835569975 1015.03385427817 1262.47013761549 1064.92557706784 1053.59225399965 1035.53890346509 989.972987583851 1068.69853992303 1001.53401967391 1143.03239924562 985.307658842062 1210.16885793143 1130.89231509213 959.84557676291 1118.11747336118 1078.31365041658 1144.17741943447 867.664119064667 1073.73752582083 1190.16279955663 1059.8863634528 1014.24818954773 1201.28316522257 1234.11478341869 1042.63501778749 1189.41208684324 1292.96749406921 1053.89115147442 1131.61118091511 1345.19374369909 863.482903071988 993.385616973892 1179.56766621035 1216.27912427918
"55" 1076.35369455167 1051.50043269955 1098.58451493071 1120.47670998561 1211.23300560974 1243.03253540301 1364.84239010607 1171.83233873011 1202.56226304966 1132.12097977033 1120.28759936254 1186.74475871703 1141.1400148138 1251.28078570232 1006.21265079435 1164.00360335497 981.613288860117 1030.84426734239 1195.14276743707 1043.62839823199 920.958628975199 1480.89615511227 1046.52504745979 1289.73410833832 1398.14016982958 1127.24478473152 898.420826820708 935.042768122409 908.491816705462 1302.25468188897 1132.94094295253 966.097380682081 1068.84107248792 1323.40627818101 993.225470247717 1073.92472640917 1143.52147394887 1067.95311140422 1161.78810224632 864.775672349524 1312.25787015446 997.111153351522 1112.67374849062 1019.98899621834 1283.95625659047 1047.7124657883 855.440529559575 993.332245194303 992.706126076596 1091.07849105685
"56" 1067.81533483035 921.819288838046 1177.6815121948 1304.00484336658 1086.84216115362 1049.53647249744 1008.48718397337 1035.83716153034 947.945836332807 1028.55164699135 1257.08136765138 1374.02334674832 1120.46258374689 1090.10168371081 1252.77191380137 882.750134669356 1225.12117761278 1005.6133901123 1300.79847848439 1100.5287293778 834.550542920728 1367.36948454453 971.975215530832 1319.1824222356 1150.39615745537 763.388231219296 1050.72422807227 1148.66009397853 1156.03748596381 1182.24569761129 1238.35069353314 879.017445988598 1022.23854122482 1200.75751027938 1069.53315794284 1013.60188991488 1218.73780506262 835.992272975283 1274.42007286763 1233.82058836989 1312.17001114433 1140.63191276993 1006.80216496809 1074.43071960029 1007.25751961748 1144.61531165944 1342.52564403784 1190.8828733825 1210.45999567589 959.386210547281
"57" 979.890797675636 1195.67220835224 1278.96835757121 1157.28028844916 1316.98605992382 1017.81462429867 1132.6503133401 1055.91235843713 1056.6765363631 1164.31345073279 1162.90214321377 960.711196616207 1077.14270185628 1078.21851663312 1225.61218181399 994.200748217513 1272.81424140997 963.707894914097 1133.09454992913 1115.67404341301 1083.19141113732 1030.46109366138 894.13050191255 1127.25338135209 1283.05730766131 877.897226302132 1138.50303839561 1134.29675012713 954.121488785741 1160.62958246963 1001.71786369197 1159.57596544935 1096.09073059257 1152.49210127679 1088.99628151381 1039.59797407564 1282.61892425766 899.347998074403 1174.30186573138 1127.72467664582 1174.93603506449 1002.52524257697 963.874997621376 946.506576577292 1067.30004270437 877.463037541549 1125.61541346357 1159.84346965764 1077.99409975233 1117.49530843605
"58" 1326.96241608745 1107.27571082332 1113.99197132876 992.132292574653 1304.39462283249 1046.04677751685 1094.62903833627 1345.18539425187 1012.02391860852 1338.16571584911 1202.00785934645 961.66668213115 1069.77248241531 1096.28318691084 1258.19962519635 954.044591539565 1084.66116637356 989.32180202587 1114.5358059426 1176.77938490335 1113.65098745792 1097.66139969774 853.592612150672 1130.8671682113 1385.28986977186 1197.32437237672 1061.1070912206 937.376027460827 1170.07923115343 1206.82337077467 1133.70413115016 1389.47899511263 1114.66409445753 1271.40226206243 897.427361780034 980.926150334123 850.497972022006 921.40634610175 1331.54755276748 948.380413398834 1077.12015631208 1152.03961713652 1129.41105915814 1127.69763713618 1148.68353255715 1186.84742422251 1161.77410593885 1195.10512875242 1006.56811791029 795.974237862604
"59" 1316.85082229275 1031.49415983952 1288.48698280216 1089.43970435041 1154.98365934381 949.18511788935 1178.2611793564 1280.6802050336 1194.52879365133 941.711501050421 1100.28555686611 1173.6957271249 1162.42332306651 1104.22191644082 1134.21055817938 1078.72196842306 1077.71919267282 946.714638902825 1080.15261429875 919.249975333479 1094.56595840178 1302.38017958204 1060.5097265105 1195.10526184022 1454.97081005578 1155.3154369274 977.87547916781 916.525709671457 958.187456680604 1214.73070480625 1236.22562406466 929.315699189162 1316.134908366 1162.67209358659 1153.28460773608 1263.83502201319 1156.60122731612 1023.97440340488 1263.86168048994 1124.12127759742 959.506896440453 1039.68414684171 1151.5774924587 1148.58196713347 984.170349823317 1088.69906047521 813.5856591574 1056.42540991135 1118.14451652067 1359.73609671077
"60" 1329.13665047135 1094.1904598753 1063.33555346611 1154.53655613297 881.184820587322 979.494646409656 1367.66311789033 1178.48879760744 1059.88309514614 1101.52263975734 988.253543582279 1100.54211670989 1159.805984252 867.465165255935 1007.43121188767 1074.30147242322 945.579343677815 1183.88889725558 1026.73149963704 836.090685591042 973.637623213882 939.443527543497 986.229716363738 1382.11762861707 1117.37732401246 1325.46474392396 1243.45971167868 969.562429705215 1149.32405156972 1175.61640666873 1210.02231539144 1029.73758346565 1430.88378311353 1016.23223480993 974.225862823168 1026.14000922596 929.830251304799 1024.10334887119 1532.49491185563 1242.93909127364 1006.33027366114 1157.49864264062 1019.49017966817 1137.72024145595 1072.34954524135 1194.18408792512 850.997017622367 989.456816276785 1057.50388441666 1274.05188501797
"61" 756.911280602278 1144.7211297716 1358.72226396076 1009.67272953353 1085.89630350358 1140.6492216529 1114.32146755797 998.760434342297 1123.97945454536 1265.3385981628 1069.88589097641 1319.85831843974 1135.94796815053 1131.7122436719 1191.235299681 1046.56830490829 1166.74167762625 1131.54600207723 975.306730464026 1005.92994623702 982.70161311518 948.189939508407 1013.0986697828 992.267652043168 1173.44630968431 1141.84328852462 937.908175363571 1244.44229596532 1027.62026770868 1110.61778822233 1045.32889715535 1166.15745619517 991.729823151713 1314.71732067076 1201.25962553899 1125.31295714522 991.892619961377 1111.45631950114 1048.30382829571 1220.81600377145 925.452663021806 942.907590694326 1330.36536412702 830.990631227358 1027.48379681264 1183.26567977182 1165.2013273965 1147.95960870517 1263.398038684 1127.25941582868
"62" 1096.59845221015 1312.28906804051 1247.21929231738 1399.8431187063 1390.40596387792 885.249222456738 1184.61978588839 1108.35628298648 988.386874148517 1224.13635677581 1172.43099672405 1248.63708471361 1037.30470676154 860.062571777116 1032.15546281587 1135.33305587782 1154.24005798084 990.878443624473 1044.35229671951 1109.20231411496 1142.4969722574 1062.82679853266 1197.14562932742 1084.19246136718 1104.29863884194 1070.51926191433 1123.43961635209 936.186165996279 1083.07089980628 1081.09617015042 1180.39299661112 1170.08138586607 1169.95035735899 1171.65672643018 1131.07713642526 1270.49262310945 1028.10871214996 1074.80949422496 1089.18633135826 1064.92699590293 1327.8266668625 957.080289273766 1128.20415802063 1088.99182237762 1009.18337885037 1218.36377131946 1031.45435210476 916.742444128046 1359.05862836444 1176.44802277282
